interaction_id,timestamp,source_id,target_id,interaction_type,content_topic_1,content_topic_2,content_topic_3,content_topic_4,content_topic_5,content_topic_6,content_topic_7,content_topic_8,content_topic_9,content_topic_10,window_id
665,2023-01-02 14:51:04,32,31,like,,,,,,,,,,,154
674,2023-01-02 14:53:03,96,74,like,,,,,,,,,,,154
689,2023-01-02 15:11:52,72,-1,post,0.1331508202958834,0.1191776456910772,0.0501793249704562,0.0188933118188189,0.2182223544164223,0.1887647784118141,0.2304154347662967,0.5427253792175869,0.2310091816408059,0.0269018133083195,155
696,2023-01-02 15:19:14,71,4,like,,,,,,,,,,,155
690,2023-01-02 15:19:59,28,27,like,,,,,,,,,,,155
705,2023-01-02 15:24:04,86,32,share,,,,,,,,,,,156
693,2023-01-02 15:24:27,4,-1,post,0.345723294864923,0.4154364321826326,0.1240117679859977,0.4574817392110066,0.2858649380183996,0.1251078237109225,0.2772249568007154,0.4785536888136708,0.0654589775306906,0.2497589021887565,156
697,2023-01-02 15:24:55,47,60,comment,0.1842083831594598,0.1222520105899267,0.3153778057953423,0.5874037773958666,0.1075670083731974,0.4042945972549424,0.0034025684511226,0.5078146012001816,0.055631471958389,0.2057496818154168,156
702,2023-01-02 15:25:07,37,34,comment,0.0753627154391119,0.1447190208680445,0.1096687615031252,0.1922420010350191,0.0344576133732088,0.0936344152146344,0.1428491375824075,0.3909856649285359,0.12363264472452,0.5061160225400487,156
698,2023-01-02 15:26:58,76,58,like,,,,,,,,,,,156
704,2023-01-02 15:32:32,39,2,comment,0.0472143171476685,0.0569873309290563,0.2524305874429689,0.2315667639639671,0.3256240404032948,0.162436715291574,0.2284179334182468,0.0559636987559034,0.0659033053229965,0.2978538407056593,156
706,2023-01-02 15:34:54,35,-1,post,0.262798070098532,0.140592890083796,0.2294116757142804,0.4985500270293703,0.2980057840498034,0.2776260441790308,0.518927452404017,0.070787165757097,0.1054414181242646,0.1177330992560054,156
691,2023-01-02 15:38:56,62,-1,post,0.2777715893996142,0.2053641987928752,0.2784198288226007,0.1364834612769385,0.1051743673401203,0.481653358483453,0.2187714876456848,0.0907855626894093,0.1411581293959857,0.0497949353447189,157
694,2023-01-02 15:39:38,69,25,like,,,,,,,,,,,157
688,2023-01-02 15:40:24,23,21,share,,,,,,,,,,,157
701,2023-01-02 15:42:34,87,79,share,,,,,,,,,,,157
699,2023-01-02 15:42:39,21,70,like,,,,,,,,,,,157
685,2023-01-02 15:44:37,82,85,comment,0.1112749338605062,0.0434899198475139,0.2497980945362215,0.6288022159436071,0.2013216486550143,0.0656236859377318,0.0071772030181238,0.2421092138008284,0.0974418271451384,0.2815487906961934,157
687,2023-01-02 15:46:17,23,-1,post,0.2862366710955562,0.1106137180217794,0.1770675190541587,0.1818009104602622,0.4006673336212644,0.2693594049650067,0.111999201484072,0.3570980413651665,0.0214449956541062,0.3247679354710966,157
692,2023-01-02 15:46:47,90,77,like,,,,,,,,,,,157
683,2023-01-02 15:49:11,99,75,comment,0.3750063008556192,0.2615777498642767,0.2053318302856724,0.0823167137400674,0.021184826103613,0.0981403335510801,0.3721181711881926,0.2005857979623748,0.329848319309383,0.2977821222777488,157
686,2023-01-02 15:51:06,60,50,like,,,,,,,,,,,158
707,2023-01-02 15:51:39,89,56,like,,,,,,,,,,,158
684,2023-01-02 15:54:03,79,87,like,,,,,,,,,,,158
703,2023-01-02 15:56:31,19,-1,post,0.1775869820547561,0.0550045784909925,0.4488977674844337,0.2030415808869463,0.3639722179982019,0.2926373729656512,0.2118986543128185,0.1420254453408257,0.5915649978373907,0.1710670193243345,158
695,2023-01-02 15:56:58,40,64,share,,,,,,,,,,,158
700,2023-01-02 15:57:38,44,4,comment,0.5003331572558974,0.4503509117760758,0.0992762970656278,0.0337359647404034,0.0519848532704101,0.1607240320198934,0.2235362297608465,0.2695983711969648,0.2295126401685391,0.0100202128779479,158
709,2023-01-02 16:01:58,36,-1,post,0.2299823940885962,0.0401675062823011,0.6026034763218853,0.0860817502811283,0.0032870330482925,0.2656885661878629,0.206643345210563,0.336185427395506,0.0413417601635119,0.3365776431022994,158
722,2023-01-02 16:02:15,62,-1,post,0.1886576175390074,0.2970347686439391,0.016440573471683,0.3705164369681648,0.1510608419306695,0.3890150153495484,0.0227283018429845,0.0673452647263362,0.0745251523682627,0.019815945385594,158
712,2023-01-02 16:03:39,7,60,like,,,,,,,,,,,158
725,2023-01-02 16:04:02,5,19,comment,0.0876116966012718,0.7279540886748177,0.1027106546722389,0.4967939841138656,0.2948115903893339,0.1296445269173314,0.3288974489566505,0.0976201767704069,0.009447758299706,0.2091058172615121,158
727,2023-01-02 16:05:16,22,23,like,,,,,,,,,,,158
723,2023-01-02 16:06:26,22,23,comment,0.0144076638641402,0.2642609408696506,0.1742203840058609,0.2996808114062209,0.1468623890747992,0.5534284306170563,0.2547651325149602,0.2046173253997337,0.4389576312242391,0.5245981470817995,159
717,2023-01-02 16:07:37,35,25,like,,,,,,,,,,,159
726,2023-01-02 16:10:06,3,36,like,,,,,,,,,,,159
729,2023-01-02 16:10:22,21,-1,post,0.4002458886226047,0.2533909331388463,0.1175018644014029,0.2918527597618468,0.1352452193275446,0.0290732142121852,0.4337878222640471,0.0386077865477744,0.1071775739623711,0.1062747340329677,159
735,2023-01-02 16:10:31,25,35,comment,0.2693926451763226,0.1928417772442789,0.3165557155979778,0.0298570897705066,0.1192765489309386,0.3031818103531161,0.0671814990418389,0.1024957893557391,0.1391587031006014,0.2425141282581421,159
724,2023-01-02 16:11:15,24,8,like,,,,,,,,,,,159
715,2023-01-02 16:12:02,36,2,share,,,,,,,,,,,159
711,2023-01-02 16:16:31,74,13,share,,,,,,,,,,,159
728,2023-01-02 16:19:55,35,25,like,,,,,,,,,,,159
734,2023-01-02 16:20:57,22,-1,post,0.3813114636410045,0.4311243228611658,0.1302767759384392,0.4913663511836742,0.0289764512113271,0.4006940542401228,0.0447179110099436,0.0283945170118426,0.1659310394838861,0.3210606302548927,160
708,2023-01-02 16:22:08,50,-1,post,0.499319571886307,0.1199732981824065,0.4115264898525274,0.1038921509000926,0.2491405959985232,0.0864010441419461,0.0914424204702351,0.2082973748425688,0.0904081031867676,0.0177954206974898,160
716,2023-01-02 16:22:31,63,56,share,,,,,,,,,,,160
719,2023-01-02 16:26:57,54,45,like,,,,,,,,,,,160
733,2023-01-02 16:33:59,77,63,like,,,,,,,,,,,160
713,2023-01-02 16:41:00,68,-1,post,0.0543682612477395,0.1574291532226231,0.4773387201905876,0.3001816390304147,0.0112252450372334,0.045164145245644,0.3222801172563132,0.5446720578577284,0.2814627175084376,0.3975380965720654,161
732,2023-01-02 16:42:17,71,4,comment,0.0987553526257611,0.2697458820383247,0.4602854038399873,0.0354742157994088,0.2096736786249653,0.106858674191737,0.3370839625738137,0.1605084652240726,0.7035409151819744,0.165322714676164,161
721,2023-01-02 16:43:10,47,56,like,,,,,,,,,,,161
731,2023-01-02 16:44:01,82,93,like,,,,,,,,,,,161
710,2023-01-02 16:48:13,7,49,like,,,,,,,,,,,161
714,2023-01-02 16:48:28,8,24,like,,,,,,,,,,,161
736,2023-01-02 16:49:27,62,3,comment,0.4432202416282602,0.1157507592895684,0.0727660663224016,0.1751211681405274,0.460855755796031,0.6882535347296173,0.0595003932304665,0.122988032910239,0.2149421979416132,0.1234979288726448,161
720,2023-01-02 16:51:14,43,52,like,,,,,,,,,,,162
718,2023-01-02 16:57:54,34,37,comment,0.0533873388702467,0.5122446383025245,0.2613582757671681,0.2488887155463413,0.5082980547394358,0.0940370676868348,0.1368884102899775,0.5366300922777749,0.4965739372476166,0.2165448221605151,162
730,2023-01-02 16:58:56,0,29,comment,0.6658739195850581,0.1445034979496725,0.0012099858602963,0.1482410084224166,0.4308378958297717,0.1441654387954166,0.0254623560098186,0.6269240071955351,0.129065449662222,0.2194107487582881,162
756,2023-01-02 17:03:33,80,-1,post,0.3089896388164427,0.3131964562536581,0.2941336625751861,0.3172089502765964,0.1086516891825083,0.011508989842986,0.1737017293295817,0.6237920877870505,0.0155757639511744,0.3752034253422965,162
748,2023-01-02 17:06:04,19,39,like,,,,,,,,,,,163
739,2023-01-02 17:10:35,90,-1,post,0.0755452932944944,0.3925180598587812,0.3521182295155007,0.1083299729344369,0.1450135825638154,0.2685046636648783,0.273671014729768,0.1349921999004057,0.0462247086524363,0.191839005999111,163
753,2023-01-02 17:13:46,71,4,like,,,,,,,,,,,163
757,2023-01-02 17:14:16,52,43,like,,,,,,,,,,,163
758,2023-01-02 17:16:32,43,52,share,,,,,,,,,,,163
744,2023-01-02 17:21:01,77,63,like,,,,,,,,,,,164
754,2023-01-02 17:21:56,71,4,comment,0.0861051745690825,0.3206998368379058,0.4661373836616089,0.0697245264613361,0.2069328309257291,0.4672783445315298,0.2099133991976006,0.0130755170308203,0.2699745197087001,0.0411831874170336,164
752,2023-01-02 17:22:47,44,38,like,,,,,,,,,,,164
765,2023-01-02 17:23:35,15,-1,post,0.3474438270200742,0.266655967990303,0.1379018219931652,0.6461329787060914,0.2513785623031574,0.1671163075927304,0.0895360051842757,0.0488691692511732,0.0216557756720695,0.2048664422364171,164
740,2023-01-02 17:24:02,15,19,comment,0.1593364324829108,0.1954880873996914,0.2927047393326441,0.2093196548146704,0.3321065740898245,0.0959824593546924,0.2174572531460792,0.1199906116784878,0.2214234805158764,0.0787215519315226,164
759,2023-01-02 17:24:04,99,75,comment,0.4178720523638517,0.1685077291379903,0.0092734125194767,0.0128374079283444,0.3722884815787973,0.1014725279314396,0.0049827095115354,0.520085626368151,0.0364874184380752,0.1571047600686541,164
768,2023-01-02 17:25:12,77,63,like,,,,,,,,,,,164
742,2023-01-02 17:26:11,57,12,comment,0.0452583169948095,0.0589160687100894,0.0382102926913433,0.0877613007197429,0.0302786524294928,0.2921662326890759,0.0020567120412524,0.3168703817014838,0.0306067926986259,0.3801976235278169,164
737,2023-01-02 17:27:14,77,90,share,,,,,,,,,,,164
741,2023-01-02 17:29:11,90,77,comment,0.00230764059811,0.2995565597025556,0.2195253338976215,0.4431285123240339,0.1290707832712981,0.0990073451572398,0.2115900865355849,0.2542126139190946,0.0683610131158945,0.2288745250958633,164
764,2023-01-02 17:31:12,15,19,comment,0.3189245206366757,0.2017186568754269,0.3849028095251269,0.4997781653560615,0.5026568517580146,0.2060146908240909,0.1491705730536936,0.0781593660816702,0.2865174921857412,0.1317413367698237,164
749,2023-01-02 17:31:29,77,63,like,,,,,,,,,,,164
755,2023-01-02 17:33:51,14,-1,post,0.2553174456436284,0.5419636824921974,0.3342881029747185,0.2550392219861619,0.0719026194796717,0.2531169520190981,0.0924856372041854,0.4522741689936586,0.166140321925353,0.2006017059745629,164
761,2023-01-02 17:39:26,32,5,share,,,,,,,,,,,165
738,2023-01-02 17:41:56,37,34,like,,,,,,,,,,,165
767,2023-01-02 17:42:27,24,-1,post,0.0576372544384732,0.1680334442072299,0.5429811596127462,0.129165664447016,0.132283047784977,0.0183629798047266,0.3313949676774039,0.371332251179058,0.3252463742214599,0.2529239145236066,165
751,2023-01-02 17:43:08,70,78,comment,0.2546309699278224,0.1100790587641515,0.6424601636603489,0.0994086010566965,0.3794201625630061,0.2020091783255445,0.3776709649677598,0.0361102009426697,0.2604746439774915,0.2326293537054679,165
743,2023-01-02 17:43:38,90,12,like,,,,,,,,,,,165
747,2023-01-02 17:44:23,16,-1,post,0.132229673460453,0.00984574561472,0.6368009488294211,0.0316277001302982,0.111111494496776,0.4833199225856863,0.1456626057909279,0.2814992182094862,0.0718402175481788,0.1100651851441605,165
750,2023-01-02 17:54:42,54,45,comment,0.0740084105502891,0.1193300470334913,0.0945939270687493,0.0886361628224553,0.6637409429859964,0.0057546758873034,0.1411320207092365,0.579995012754003,0.4401046250776164,0.0524261889278004,166
763,2023-01-02 17:54:43,85,-1,post,0.1097757859697309,0.3864299936020174,0.172412694673045,0.0406935108097735,0.5415355149599052,0.1596751777554349,0.0802183104887134,0.1364654003226546,0.1062624116429218,0.2253272795038574,166
746,2023-01-02 17:56:44,93,-1,post,0.1309470508681121,0.0525333826875053,0.6596161845938658,0.2254233523212667,0.3005989536896395,0.1747965018855667,0.183375761036188,0.0444384823713287,0.2055636829655266,0.0986988002771409,166
766,2023-01-02 17:58:29,3,36,share,,,,,,,,,,,166
762,2023-01-02 17:58:45,21,-1,post,0.4078228963063999,0.0828743846261249,0.5708325448516411,0.2082571808827281,0.2403388852667811,0.0323019138552387,0.2603779938268462,0.4660013858102385,0.1835805005945299,0.095386613216008,166
760,2023-01-02 17:59:00,51,4,comment,0.2975783092322383,0.0386384297554433,0.2653856920685702,0.175102711562295,0.2714026957454696,0.2624211839893695,0.2469229457309572,0.1907414762862811,0.1750558012622348,0.2618944573746534,166
745,2023-01-02 17:59:27,2,36,comment,0.1514786432144304,0.4026884728309801,0.253937928351492,0.0298229246191434,0.0980778682338871,0.7027145530823278,0.4844604479564872,0.0498385272465755,0.4439123910445581,0.1234204277900019,166
769,2023-01-02 18:00:39,23,-1,post,0.0492305031206706,0.1037802003081383,0.0571587767277884,0.1418560890695977,0.0733705086293102,0.4012834468325956,0.2299101891678726,0.6126476270889504,0.0348339905129484,0.0365077721622936,166
793,2023-01-02 18:01:25,96,28,comment,0.366376604775153,0.0897717716471012,0.3234716616503968,0.2318071293181722,0.2136323317883084,0.4682287792966672,0.2735983200875966,0.0260029338651034,0.0750982148502424,0.1360828838733243,166
790,2023-01-02 18:04:18,87,79,like,,,,,,,,,,,166
784,2023-01-02 18:04:24,47,-1,post,0.558964995712525,0.0563669869320063,0.2790456186621694,0.154194164711238,0.1725841078234753,0.0485418536126628,0.2455010230765865,0.324762103485841,0.3650567242136907,0.1683809062675228,166
780,2023-01-02 18:06:31,50,47,like,,,,,,,,,,,167
770,2023-01-02 18:08:38,24,8,like,,,,,,,,,,,167
785,2023-01-02 18:08:39,12,42,like,,,,,,,,,,,167
797,2023-01-02 18:09:18,3,-1,post,0.1257545249718746,0.4293161603698155,0.122265060374702,0.1340717818591945,0.153387301371542,0.2227524600737488,0.23537827831816,0.0952567599575476,0.3147684330560812,0.269297863346243,167
803,2023-01-02 18:11:52,37,-1,post,0.1599000873112249,0.0272601095939074,0.271450148730936,0.2613753590009934,0.1579387081704311,0.0740498849181713,0.1611302378467917,0.3357218957269774,0.1457190772214249,0.6076162546531996,167
787,2023-01-02 18:15:38,47,56,like,,,,,,,,,,,167
779,2023-01-02 18:15:57,18,-1,post,0.1231375394199923,0.5523550333052992,0.0113411458973946,0.0293537821300184,0.1493276710662014,0.4070576974069223,0.2363882344945881,0.2865474426123086,0.3360516449128303,0.0515529913996706,167
800,2023-01-02 18:17:50,72,45,comment,0.0220237884569333,0.0079677466431252,0.3133767830789389,0.0669849036277324,0.2416662511006654,0.303821400524525,0.1788233469823942,0.5034151949014988,0.0402439235776093,0.1307317492072503,167
799,2023-01-02 18:20:33,0,29,like,,,,,,,,,,,168
789,2023-01-02 18:21:33,23,21,like,,,,,,,,,,,168
796,2023-01-02 18:22:57,34,37,like,,,,,,,,,,,168
778,2023-01-02 18:28:26,72,-1,post,0.414258512424496,0.0277044257614823,0.301979512029944,0.1686100341280859,0.2315004571964233,0.119553059120414,0.1353425872800293,0.2676872587580497,0.2967235794496857,0.1880864495990003,168
777,2023-01-02 18:29:47,99,91,comment,0.2320627297686199,0.3313054488913717,0.0151940064668749,0.3653881145612482,0.0518095075297687,0.0602369654650613,0.1714032635404898,0.1317160723945295,0.0837757004024012,0.0866728787798406,168
804,2023-01-02 18:31:09,8,-1,post,0.127816479329489,0.344546227087377,0.0038733841102991,0.1487114895930131,0.0719017749926187,0.5867237424381834,0.1678889700090456,0.0308292625685867,0.4905499939848748,0.0746100688413976,168
801,2023-01-02 18:31:27,98,81,like,,,,,,,,,,,168
774,2023-01-02 18:35:08,65,12,share,,,,,,,,,,,168
786,2023-01-02 18:36:24,52,43,share,,,,,,,,,,,169
795,2023-01-02 18:38:32,45,54,comment,0.1656856843500893,0.3378244082126747,0.1460561497605458,0.3355075151550289,0.173281511274942,0.2132686190952893,0.1489882123398951,0.142627321362932,0.0575120168466517,0.0165729744238647,169
771,2023-01-02 18:39:21,78,-1,post,0.3465701160218313,0.2293195693102257,0.3525989803101731,0.0189069433781169,0.2860605024199693,0.2309961698323903,0.4543284753333076,0.1044505812187373,0.2063435261968688,0.2069013861033111,169
775,2023-01-02 18:41:38,34,37,like,,,,,,,,,,,169
782,2023-01-02 18:41:52,24,8,share,,,,,,,,,,,169
802,2023-01-02 18:44:07,3,-1,post,0.2924037296857464,0.0681054498028923,0.1333039058303052,0.1853398189269808,0.0296535148056859,0.1327497420079164,0.1682453385975917,0.2546504024155114,0.0331785889384276,0.058070811349707,169
776,2023-01-02 18:44:22,21,23,like,,,,,,,,,,,169
788,2023-01-02 18:45:51,75,99,like,,,,,,,,,,,169
792,2023-01-02 18:46:24,87,79,comment,0.0366593364004929,0.5044319059508138,0.3524938964481581,0.2684378274965479,0.0244591584984597,0.2152695377066778,0.1976808686691938,0.0471418733965473,0.2686454286224866,0.5394518526091023,169
791,2023-01-02 18:46:50,37,34,comment,0.0497646296663352,0.1289142795502932,0.1725400346429052,0.1113543125839463,0.0856832236825978,0.09347697592341,0.1848709130896285,0.1018298556247103,0.1745659151782206,0.4822100925448983,169
772,2023-01-02 18:46:51,99,75,like,,,,,,,,,,,169
781,2023-01-02 18:50:05,28,93,like,,,,,,,,,,,169
798,2023-01-02 18:52:36,19,15,like,,,,,,,,,,,170
783,2023-01-02 18:55:02,71,4,comment,0.0232998108873822,0.2573844122355448,0.604577614880603,0.0218012978842498,0.1455382277620524,0.1003900732509374,0.2426065239179652,0.204730621203069,0.4998960643451586,0.0136272989814059,170
773,2023-01-02 18:57:49,59,60,comment,0.0599583409751959,0.54998261502245,0.1919897834330343,0.190251460009204,0.3639044571845014,0.0004486063766083,0.2527452355721798,0.1105181388814609,0.0266982472529993,0.5193951314300126,170
794,2023-01-02 18:58:44,21,-1,post,0.3454375507532382,0.0114968722032486,0.0481881568012632,0.2967139593400151,0.301456143208499,0.0173483784361315,0.3790135575158698,0.0930188204230945,0.154630411581006,0.1156351656165896,170
807,2023-01-02 19:00:41,66,30,like,,,,,,,,,,,170
824,2023-01-02 19:01:56,44,33,like,,,,,,,,,,,170
817,2023-01-02 19:02:20,39,2,like,,,,,,,,,,,170
833,2023-01-02 19:05:19,40,64,like,,,,,,,,,,,170
822,2023-01-02 19:05:37,38,0,like,,,,,,,,,,,171
840,2023-01-02 19:11:16,46,50,like,,,,,,,,,,,171
815,2023-01-02 19:12:28,90,77,comment,0.066159331484411,0.1283967061797469,0.0162614922019104,0.1688862767780774,0.0719892347947,0.1779238795860573,0.1275992159054451,0.3885659344290752,0.1009548352690211,0.1649246514309517,171
811,2023-01-02 19:15:22,96,84,like,,,,,,,,,,,171
838,2023-01-02 19:15:42,59,-1,post,0.0451803165890933,0.3965055315931458,0.328075646389123,0.4581832418355656,0.1384315670699658,0.038775583718301,0.377247557864471,0.5299924062077298,0.0653521570297114,0.1344775070461731,171
818,2023-01-02 19:15:44,15,19,like,,,,,,,,,,,171
821,2023-01-02 19:20:31,84,50,like,,,,,,,,,,,172
827,2023-01-02 19:21:09,34,37,like,,,,,,,,,,,172
826,2023-01-02 19:22:06,34,59,comment,0.1089670604908255,0.1502984189718289,0.3467163066801582,0.1284962743968684,0.7290179034612729,0.487356221024696,0.0064581725889522,0.1267666101855194,0.0822037892437819,0.0175078065364322,172
836,2023-01-02 19:24:12,35,25,comment,0.380343552006774,0.381193093017872,0.0088943518292017,0.4856408200210053,0.2843433636152389,0.0634151926989075,0.2294735198868492,0.0969501056416999,0.1356351403421592,0.4057709818054619,172
831,2023-01-02 19:24:36,40,-1,post,0.3849615733283332,0.3687131581601426,0.0054930744180577,0.2731790815449369,0.0237391191334602,0.2806948669771327,0.1275984375998368,0.239890914728937,0.060074239225044,0.2117855042188734,172
825,2023-01-02 19:26:08,1,19,comment,0.2215875847467823,0.103648303653382,0.4818114316434221,0.1007616566269758,0.0922818874084379,0.2553560032893599,0.2652618410265341,0.0555435194016307,0.7012567344848148,0.0754243145418321,172
810,2023-01-02 19:27:38,36,2,like,,,,,,,,,,,172
828,2023-01-02 19:32:49,69,-1,post,0.0848189751722589,0.1107464996333513,0.3956376403952175,0.3726415368635935,0.1892063875690056,0.0480572434760676,0.1215607076629745,0.2293920282480214,0.3043843385499261,0.1778310072147215,172
839,2023-01-02 19:33:59,98,-1,post,0.3354802839144748,0.3202149846921593,0.1332327482197224,0.016276437119602,0.1674761845255593,0.0228642825031783,0.1131034630102585,0.7916709520970493,0.2213516501442026,0.0119620245924183,172
823,2023-01-02 19:34:09,37,-1,post,0.0966076586802434,0.2454641833999198,0.0001039459533514,0.0203435532171714,0.1418595327228314,0.128798353302814,0.1460715228384619,0.4664158819280362,0.4138713485108664,0.4748593868544515,172
812,2023-01-02 19:34:30,22,19,like,,,,,,,,,,,172
806,2023-01-02 19:35:54,83,62,like,,,,,,,,,,,173
813,2023-01-02 19:36:43,64,40,comment,0.0490916346591582,0.21543862567559,0.1668360986582875,0.7035487738502582,0.513855585791224,0.1130085354012417,0.1524877739367786,0.1686791084544326,0.4489330765757308,0.3057729493008754,173
829,2023-01-02 19:40:27,68,-1,post,0.1963452306343852,0.3290188478810365,0.0274525285244533,0.4988060099708736,0.353659391798391,0.011452161232209,0.0409843278381576,0.3131878931540056,0.2086522356883475,0.2415102184765698,173
809,2023-01-02 19:42:13,74,50,comment,0.2598399188315925,0.5461516234277143,0.380570080606912,0.0380534436488053,0.0189618278780198,0.03428108157082,0.0214394420673824,0.8160120852585994,0.0299564390966638,0.2227304726070137,173
834,2023-01-02 19:43:21,3,47,like,,,,,,,,,,,173
835,2023-01-02 19:47:29,59,60,comment,0.1776509862199839,0.6810336184288991,0.2543155624648441,0.2086665200024159,0.0561445597085659,0.0407075292470431,0.3329859141376481,0.0840331586363447,0.0908549665230865,0.0453504976943563,173
816,2023-01-02 19:50:04,75,99,like,,,,,,,,,,,173
837,2023-01-02 19:51:07,64,-1,post,0.171506243196999,0.0354321333048681,0.000605242138011,0.1793007027284005,0.0853492126180979,0.172440897366403,0.3270139664759021,0.4062711033676812,0.1981394859108995,0.0554557665611499,174
830,2023-01-02 19:51:27,9,8,comment,0.2546843557568901,0.1549000875184385,0.0907509367347596,0.1823432837619811,0.6158994948797257,0.1253380389309981,0.4802421318689164,0.4073403246892962,0.2172117999185114,0.2588962590707119,174
832,2023-01-02 19:52:49,3,47,comment,0.128219808819757,0.0585965381561146,0.2637035132567508,0.1137200450489599,0.1089822263420808,0.1442736036758237,0.5595418721220133,0.2532306225887236,0.3554978389623095,0.2676820642143977,174
814,2023-01-02 19:54:24,51,68,comment,0.1809041014641476,0.0455345437461626,0.5899473216416528,0.7765364307332353,0.1233157252453247,0.1080767886526387,0.0881514347439102,0.0052144596938926,0.11981425654133,0.1377025154454858,174
808,2023-01-02 19:55:19,87,79,share,,,,,,,,,,,174
805,2023-01-02 19:56:24,36,3,comment,0.3734474742542789,0.5067182507168816,0.6316976119038286,0.1653962403611934,0.338891365275459,0.1330686653986774,0.0344936507150775,0.0143305311803829,0.589246742186764,0.1872779505980961,174
820,2023-01-02 19:56:27,45,50,comment,0.2068381525161115,0.1653486992934029,0.0580583541241516,0.0335196985530893,0.3303364056011025,0.0983066814653447,0.2757233306806376,0.239217947670549,0.0189294384552145,0.3656621610994708,174
819,2023-01-02 19:58:10,78,79,comment,0.0499329256408246,0.0949395098298617,0.2145813213940897,0.1215982617514544,0.0692338519134562,0.2607972109151865,0.3221873021545746,0.4378693287626894,0.058950108578958,0.126872609964576,174
868,2023-01-02 20:00:00,77,82,like,,,,,,,,,,,174
862,2023-01-02 20:00:12,23,22,like,,,,,,,,,,,174
842,2023-01-02 20:00:28,30,66,like,,,,,,,,,,,174
864,2023-01-02 20:02:22,63,-1,post,0.4024183994421921,0.5047077573970553,0.3320827046824846,0.2884558782356756,0.0187367612626543,0.0717327122718092,0.0094099882697034,0.017699886368629,0.52899774567034,0.1721407073204787,174
852,2023-01-02 20:03:58,3,55,comment,0.1088673712370496,0.1393356330355431,0.0122813782426536,0.0120862205725469,0.1573210430393364,0.3721088978079112,0.4857451527308589,0.2222130268111755,0.2137347345546354,0.2059695328138784,174
849,2023-01-02 20:06:11,22,-1,post,0.0821189274114086,0.6407629437872326,0.2464201929410565,0.1962441328943038,0.2665116232074073,0.1028489507844667,0.0529070607649455,0.0317733192407896,0.0135186349747493,0.1048089582846014,175
859,2023-01-02 20:09:13,81,-1,post,0.0095567321175092,0.0823987580526856,0.027709258893935,0.4587055999253308,0.1249097280397508,0.4524166963735735,0.7475687940490375,0.3493690779839431,0.3024943568092645,0.2824983327805042,175
866,2023-01-02 20:12:19,20,-1,post,0.2963102645522438,0.1168859787065146,0.1908729724273035,0.0332788250794793,0.1999100226452772,0.3001947272974006,0.0715592333297185,0.1317969326170837,0.0650208183455765,0.0568606083797422,175
871,2023-01-02 20:12:30,43,52,like,,,,,,,,,,,175
853,2023-01-02 20:13:53,64,40,like,,,,,,,,,,,175
856,2023-01-02 20:13:55,38,32,share,,,,,,,,,,,175
865,2023-01-02 20:14:03,3,47,comment,0.6371571143684444,0.425438043129089,0.0257912605317851,0.3456764770303608,0.3924634267199116,0.5540532237335598,0.6871090711181974,0.1324636225140296,0.1169915075342395,0.1522958154134596,175
843,2023-01-02 20:16:40,50,-1,post,0.4807746686807493,0.6343965641398298,0.263209709731697,0.0813887913036068,0.0482720875596364,0.0026298622523763,0.1572771748473962,0.2134821755688837,0.2570020609136714,0.1564363653761397,175
846,2023-01-02 20:23:30,36,3,comment,0.120079703039178,0.2543413880317354,0.7375622714080139,0.2806096212020469,0.1114001976821765,0.0204333435201249,0.2237101887854501,0.3489006074443321,0.2172425315805554,0.038735593871381,176
869,2023-01-02 20:27:19,87,79,like,,,,,,,,,,,176
850,2023-01-02 20:30:01,62,86,like,,,,,,,,,,,176
863,2023-01-02 20:33:59,32,-1,post,0.3325676087739464,0.2653521910571027,0.1915967915832472,0.2181954755208738,0.2784217256495848,0.1762736562209043,0.0347607597987208,0.2134824334624654,0.0611626972274912,0.1900361503465991,176
847,2023-01-02 20:35:52,11,67,like,,,,,,,,,,,177
857,2023-01-02 20:39:22,87,-1,post,0.1003962002134341,0.1540312888413265,0.2358819916277297,0.024580808454764,0.2711565873866122,0.0685633326054485,0.0223318642506556,0.3557173305838154,0.1137271412917607,0.0704909282426121,177
848,2023-01-02 20:39:42,79,87,share,,,,,,,,,,,177
870,2023-01-02 20:46:06,3,47,comment,0.2704841731560419,0.2055573563744444,0.5384130374088935,0.1907072175043591,0.0480486275182141,0.1127643752099086,0.6690971494708489,0.3035635606244265,0.0197330149717495,0.1899888990768018,177
841,2023-01-02 20:48:15,25,-1,post,0.0742416809229777,0.1109445312011395,0.5012932682665153,0.3068267760162673,0.075671643072718,0.6965191240428272,0.2412433367910199,0.1024601607732254,0.0057088751684009,0.1160789825141659,177
855,2023-01-02 20:48:40,23,21,like,,,,,,,,,,,177
844,2023-01-02 20:52:26,96,71,comment,0.0633768244645638,0.0153083582632133,0.0420693362012287,0.0777572400887084,0.3114056424785032,0.5935879985144504,0.2112801214255307,0.1068508288977392,0.0513700929260716,0.6595316434823056,178
854,2023-01-02 20:52:35,49,7,like,,,,,,,,,,,178
867,2023-01-02 20:53:53,22,19,like,,,,,,,,,,,178
858,2023-01-02 20:54:50,42,24,like,,,,,,,,,,,178
845,2023-01-02 20:56:03,52,43,like,,,,,,,,,,,178
