interaction_id,timestamp,source_id,target_id,interaction_type,content_topic_1,content_topic_2,content_topic_3,content_topic_4,content_topic_5,content_topic_6,content_topic_7,content_topic_8,content_topic_9,content_topic_10
679,2023-01-02 14:26:11,42,-1,post,0.2618121950717501,0.0022356416660552817,0.24496087858801588,0.17887426715647695,0.07615636508916811,0.19298078506818234,0.07474819565960657,0.46167048873968114,0.37007965530210707,0.02992024609526859
680,2023-01-02 14:38:41,68,62,comment,0.04223962386840894,0.17771870645622914,0.17487189898257416,0.1102501003785776,0.11915447987305297,0.062097456630813355,0.17572899114431917,0.46662175210342877,0.22823929726280137,0.026505638602686895
681,2023-01-02 14:12:16,34,37,comment,0.11304247745239179,0.4878125731306391,0.05657925380101803,0.6432967264888079,0.4373805488558966,0.05956137324370085,0.45611912357961354,0.13736861219668065,0.08512785411384637,0.08051707539922516
682,2023-01-02 14:21:33,19,22,like,,,,,,,,,,
683,2023-01-02 15:49:11,99,75,comment,0.3750063008556192,0.26157774986427673,0.20533183028567242,0.08231671374006748,0.02118482610361302,0.09814033355108011,0.3721181711881926,0.20058579796237483,0.329848319309383,0.2977821222777488
684,2023-01-02 15:54:03,79,87,like,,,,,,,,,,
685,2023-01-02 15:44:37,82,85,comment,0.11127493386050621,0.04348991984751397,0.2497980945362215,0.6288022159436071,0.20132164865501434,0.06562368593773181,0.007177203018123883,0.24210921380082848,0.09744182714513841,0.28154879069619343
686,2023-01-02 15:51:06,60,50,like,,,,,,,,,,
687,2023-01-02 15:46:17,23,-1,post,0.2862366710955562,0.11061371802177945,0.17706751905415877,0.18180091046026223,0.4006673336212644,0.2693594049650067,0.111999201484072,0.35709804136516654,0.021444995654106264,0.3247679354710966
688,2023-01-02 15:40:24,23,21,share,,,,,,,,,,
689,2023-01-02 15:11:52,72,-1,post,0.13315082029588343,0.11917764569107725,0.050179324970456206,0.01889331181881898,0.2182223544164223,0.18876477841181413,0.23041543476629675,0.5427253792175869,0.23100918164080592,0.026901813308319516
690,2023-01-02 15:19:59,28,27,like,,,,,,,,,,
691,2023-01-02 15:38:56,62,-1,post,0.27777158939961427,0.2053641987928752,0.2784198288226007,0.13648346127693856,0.10517436734012037,0.481653358483453,0.21877148764568483,0.09078556268940932,0.1411581293959857,0.04979493534471891
692,2023-01-02 15:46:47,90,77,like,,,,,,,,,,
693,2023-01-02 15:24:27,4,-1,post,0.34572329486492304,0.41543643218263265,0.12401176798599776,0.4574817392110066,0.2858649380183996,0.12510782371092252,0.2772249568007154,0.4785536888136708,0.06545897753069063,0.2497589021887565
694,2023-01-02 15:39:38,69,25,like,,,,,,,,,,
695,2023-01-02 15:56:58,40,64,share,,,,,,,,,,
696,2023-01-02 15:19:14,71,4,like,,,,,,,,,,
697,2023-01-02 15:24:55,47,60,comment,0.1842083831594598,0.12225201058992671,0.3153778057953423,0.5874037773958666,0.1075670083731974,0.4042945972549424,0.0034025684511226595,0.5078146012001816,0.055631471958389044,0.2057496818154168
698,2023-01-02 15:26:58,76,58,like,,,,,,,,,,
699,2023-01-02 15:42:39,21,70,like,,,,,,,,,,
700,2023-01-02 15:57:38,44,4,comment,0.5003331572558974,0.45035091177607584,0.09927629706562788,0.033735964740403454,0.051984853270410185,0.16072403201989346,0.22353622976084653,0.2695983711969648,0.22951264016853912,0.01002021287794791
701,2023-01-02 15:42:34,87,79,share,,,,,,,,,,
702,2023-01-02 15:25:07,37,34,comment,0.07536271543911194,0.14471902086804458,0.10966876150312523,0.19224200103501915,0.034457613373208865,0.09363441521463446,0.1428491375824075,0.3909856649285359,0.12363264472452007,0.5061160225400487
703,2023-01-02 15:56:31,19,-1,post,0.17758698205475618,0.055004578490992585,0.4488977674844337,0.2030415808869463,0.36397221799820195,0.29263737296565123,0.21189865431281857,0.14202544534082573,0.5915649978373907,0.17106701932433452
704,2023-01-02 15:32:32,39,2,comment,0.04721431714766853,0.05698733092905634,0.2524305874429689,0.23156676396396716,0.32562404040329485,0.16243671529157405,0.22841793341824682,0.0559636987559034,0.06590330532299657,0.29785384070565935
705,2023-01-02 15:24:04,86,32,share,,,,,,,,,,
706,2023-01-02 15:34:54,35,-1,post,0.262798070098532,0.14059289008379605,0.22941167571428045,0.49855002702937035,0.2980057840498034,0.27762604417903086,0.518927452404017,0.07078716575709704,0.10544141812426462,0.11773309925600546
707,2023-01-02 15:51:39,89,56,like,,,,,,,,,,
708,2023-01-02 16:22:08,50,-1,post,0.499319571886307,0.11997329818240655,0.41152648985252743,0.10389215090009268,0.24914059599852328,0.08640104414194617,0.09144242047023513,0.20829737484256883,0.09040810318676766,0.01779542069748983
709,2023-01-02 16:01:58,36,-1,post,0.2299823940885962,0.04016750628230112,0.6026034763218853,0.08608175028112837,0.003287033048292597,0.26568856618786296,0.20664334521056305,0.33618542739550605,0.04134176016351191,0.3365776431022994
710,2023-01-02 16:48:13,7,49,like,,,,,,,,,,
711,2023-01-02 16:16:31,74,13,share,,,,,,,,,,
712,2023-01-02 16:03:39,7,60,like,,,,,,,,,,
713,2023-01-02 16:41:00,68,-1,post,0.05436826124773955,0.15742915322262316,0.47733872019058765,0.3001816390304147,0.01122524503723342,0.04516414524564405,0.3222801172563132,0.5446720578577284,0.28146271750843765,0.39753809657206546
714,2023-01-02 16:48:28,8,24,like,,,,,,,,,,
715,2023-01-02 16:12:02,36,2,share,,,,,,,,,,
716,2023-01-02 16:22:31,63,56,share,,,,,,,,,,
717,2023-01-02 16:07:37,35,25,like,,,,,,,,,,
718,2023-01-02 16:57:54,34,37,comment,0.05338733887024676,0.5122446383025245,0.26135827576716814,0.24888871554634132,0.5082980547394358,0.09403706768683487,0.1368884102899775,0.5366300922777749,0.49657393724761667,0.21654482216051513
719,2023-01-02 16:26:57,54,45,like,,,,,,,,,,
720,2023-01-02 16:51:14,43,52,like,,,,,,,,,,
721,2023-01-02 16:43:10,47,56,like,,,,,,,,,,
722,2023-01-02 16:02:15,62,-1,post,0.18865761753900742,0.2970347686439391,0.016440573471683054,0.37051643696816483,0.1510608419306695,0.38901501534954847,0.022728301842984577,0.0673452647263362,0.07452515236826271,0.01981594538559405
723,2023-01-02 16:06:26,22,23,comment,0.014407663864140259,0.26426094086965063,0.17422038400586098,0.29968081140622094,0.1468623890747992,0.5534284306170563,0.2547651325149602,0.20461732539973373,0.43895763122423914,0.5245981470817995
724,2023-01-02 16:11:15,24,8,like,,,,,,,,,,
725,2023-01-02 16:04:02,5,19,comment,0.08761169660127183,0.7279540886748177,0.1027106546722389,0.4967939841138656,0.29481159038933397,0.12964452691733142,0.3288974489566505,0.09762017677040698,0.009447758299706094,0.20910581726151214
726,2023-01-02 16:10:06,3,36,like,,,,,,,,,,
727,2023-01-02 16:05:16,22,23,like,,,,,,,,,,
728,2023-01-02 16:19:55,35,25,like,,,,,,,,,,
729,2023-01-02 16:10:22,21,-1,post,0.4002458886226047,0.2533909331388463,0.11750186440140291,0.2918527597618468,0.13524521932754469,0.02907321421218524,0.4337878222640471,0.03860778654777444,0.10717757396237111,0.10627473403296776
730,2023-01-02 16:58:56,0,29,comment,0.6658739195850581,0.14450349794967257,0.0012099858602963288,0.14824100842241666,0.4308378958297717,0.14416543879541663,0.02546235600981868,0.6269240071955351,0.12906544966222205,0.2194107487582881
731,2023-01-02 16:44:01,82,93,like,,,,,,,,,,
732,2023-01-02 16:42:17,71,4,comment,0.09875535262576116,0.2697458820383247,0.4602854038399873,0.03547421579940883,0.2096736786249653,0.10685867419173703,0.33708396257381373,0.16050846522407264,0.7035409151819744,0.16532271467616405
733,2023-01-02 16:33:59,77,63,like,,,,,,,,,,
734,2023-01-02 16:20:57,22,-1,post,0.38131146364100454,0.4311243228611658,0.13027677593843928,0.4913663511836742,0.028976451211327133,0.40069405424012283,0.0447179110099436,0.028394517011842618,0.16593103948388613,0.3210606302548927
735,2023-01-02 16:10:31,25,35,comment,0.26939264517632266,0.1928417772442789,0.3165557155979778,0.029857089770506665,0.11927654893093863,0.30318181035311614,0.06718149904183895,0.10249578935573916,0.13915870310060144,0.24251412825814217
736,2023-01-02 16:49:27,62,3,comment,0.44322024162826024,0.11575075928956842,0.07276606632240161,0.17512116814052742,0.46085575579603105,0.6882535347296173,0.05950039323046652,0.12298803291023909,0.21494219794161326,0.12349792887264484
737,2023-01-02 17:27:14,77,90,share,,,,,,,,,,
738,2023-01-02 17:41:56,37,34,like,,,,,,,,,,
739,2023-01-02 17:10:35,90,-1,post,0.07554529329449443,0.39251805985878124,0.3521182295155007,0.10832997293443693,0.1450135825638154,0.2685046636648783,0.27367101472976807,0.13499219990040576,0.04622470865243637,0.19183900599911105
740,2023-01-02 17:24:02,15,19,comment,0.15933643248291088,0.19548808739969142,0.2927047393326441,0.20931965481467046,0.3321065740898245,0.09598245935469246,0.21745725314607928,0.11999061167848782,0.2214234805158764,0.07872155193152269
741,2023-01-02 17:29:11,90,77,comment,0.0023076405981100018,0.2995565597025556,0.21952533389762155,0.44312851232403394,0.1290707832712981,0.0990073451572398,0.21159008653558498,0.2542126139190946,0.06836101311589458,0.22887452509586334
742,2023-01-02 17:26:11,57,12,comment,0.045258316994809526,0.05891606871008948,0.03821029269134332,0.0877613007197429,0.030278652429492806,0.2921662326890759,0.002056712041252412,0.3168703817014838,0.030606792698625953,0.3801976235278169
743,2023-01-02 17:43:38,90,12,like,,,,,,,,,,
744,2023-01-02 17:21:01,77,63,like,,,,,,,,,,
745,2023-01-02 17:59:27,2,36,comment,0.15147864321443041,0.4026884728309801,0.25393792835149204,0.02982292461914343,0.09807786823388712,0.7027145530823278,0.4844604479564872,0.04983852724657558,0.4439123910445581,0.12342042779000197
746,2023-01-02 17:56:44,93,-1,post,0.13094705086811215,0.05253338268750535,0.6596161845938658,0.22542335232126678,0.30059895368963957,0.1747965018855667,0.18337576103618808,0.044438482371328754,0.20556368296552666,0.09869880027714092
747,2023-01-02 17:44:23,16,-1,post,0.13222967346045303,0.009845745614720066,0.6368009488294211,0.03162770013029821,0.11111149449677607,0.48331992258568635,0.14566260579092796,0.2814992182094862,0.07184021754817889,0.1100651851441605
748,2023-01-02 17:06:04,19,39,like,,,,,,,,,,
749,2023-01-02 17:31:29,77,63,like,,,,,,,,,,
750,2023-01-02 17:54:42,54,45,comment,0.07400841055028916,0.11933004703349132,0.09459392706874936,0.08863616282245532,0.6637409429859964,0.005754675887303417,0.14113202070923653,0.579995012754003,0.4401046250776164,0.0524261889278004
751,2023-01-02 17:43:08,70,78,comment,0.2546309699278224,0.1100790587641515,0.6424601636603489,0.09940860105669655,0.37942016256300615,0.20200917832554455,0.3776709649677598,0.03611020094266978,0.2604746439774915,0.2326293537054679
752,2023-01-02 17:22:47,44,38,like,,,,,,,,,,
753,2023-01-02 17:13:46,71,4,like,,,,,,,,,,
754,2023-01-02 17:21:56,71,4,comment,0.0861051745690825,0.3206998368379058,0.4661373836616089,0.0697245264613361,0.20693283092572914,0.46727834453152983,0.20991339919760063,0.013075517030820345,0.2699745197087001,0.04118318741703366
755,2023-01-02 17:33:51,14,-1,post,0.25531744564362846,0.5419636824921974,0.33428810297471856,0.2550392219861619,0.07190261947967176,0.2531169520190981,0.0924856372041854,0.4522741689936586,0.166140321925353,0.20060170597456298
756,2023-01-02 17:03:33,80,-1,post,0.30898963881644276,0.3131964562536581,0.2941336625751861,0.31720895027659646,0.10865168918250837,0.01150898984298604,0.17370172932958178,0.6237920877870505,0.015575763951174416,0.37520342534229656
757,2023-01-02 17:14:16,52,43,like,,,,,,,,,,
758,2023-01-02 17:16:32,43,52,share,,,,,,,,,,
759,2023-01-02 17:24:04,99,75,comment,0.4178720523638517,0.16850772913799036,0.009273412519476722,0.01283740792834448,0.37228848157879735,0.10147252793143967,0.004982709511535406,0.520085626368151,0.03648741843807524,0.15710476006865418
760,2023-01-02 17:59:00,51,4,comment,0.2975783092322383,0.03863842975544331,0.2653856920685702,0.175102711562295,0.2714026957454696,0.2624211839893695,0.24692294573095722,0.19074147628628113,0.17505580126223488,0.2618944573746534
761,2023-01-02 17:39:26,32,5,share,,,,,,,,,,
762,2023-01-02 17:58:45,21,-1,post,0.4078228963063999,0.08287438462612493,0.5708325448516411,0.20825718088272815,0.24033888526678115,0.032301913855238784,0.26037799382684623,0.46600138581023853,0.1835805005945299,0.09538661321600808
763,2023-01-02 17:54:43,85,-1,post,0.10977578596973096,0.38642999360201746,0.17241269467304504,0.040693510809773556,0.5415355149599052,0.15967517775543497,0.08021831048871349,0.1364654003226546,0.10626241164292181,0.22532727950385747
764,2023-01-02 17:31:12,15,19,comment,0.31892452063667576,0.20171865687542698,0.38490280952512695,0.49977816535606157,0.5026568517580146,0.20601469082409093,0.14917057305369366,0.07815936608167022,0.2865174921857412,0.13174133676982372
765,2023-01-02 17:23:35,15,-1,post,0.3474438270200742,0.266655967990303,0.13790182199316522,0.6461329787060914,0.2513785623031574,0.16711630759273044,0.08953600518427576,0.048869169251173294,0.02165577567206952,0.20486644223641715
766,2023-01-02 17:58:29,3,36,share,,,,,,,,,,
767,2023-01-02 17:42:27,24,-1,post,0.05763725443847322,0.16803344420722996,0.5429811596127462,0.12916566444701602,0.13228304778497701,0.01836297980472666,0.3313949676774039,0.371332251179058,0.3252463742214599,0.2529239145236066
768,2023-01-02 17:25:12,77,63,like,,,,,,,,,,
769,2023-01-02 18:00:39,23,-1,post,0.0492305031206706,0.10378020030813831,0.057158776727788484,0.1418560890695977,0.07337050862931022,0.4012834468325956,0.22991018916787262,0.6126476270889504,0.03483399051294843,0.03650777216229361
770,2023-01-02 18:08:38,24,8,like,,,,,,,,,,
771,2023-01-02 18:39:21,78,-1,post,0.3465701160218313,0.2293195693102257,0.3525989803101731,0.018906943378116943,0.28606050241996933,0.23099616983239038,0.4543284753333076,0.10445058121873739,0.20634352619686883,0.20690138610331116
772,2023-01-02 18:46:51,99,75,like,,,,,,,,,,
773,2023-01-02 18:57:49,59,60,comment,0.059958340975195944,0.54998261502245,0.19198978343303438,0.190251460009204,0.36390445718450143,0.00044860637660830904,0.25274523557217987,0.11051813888146093,0.02669824725299935,0.5193951314300126
774,2023-01-02 18:35:08,65,12,share,,,,,,,,,,
775,2023-01-02 18:41:38,34,37,like,,,,,,,,,,
776,2023-01-02 18:44:22,21,23,like,,,,,,,,,,
777,2023-01-02 18:29:47,99,91,comment,0.2320627297686199,0.33130544889137176,0.015194006466874983,0.3653881145612482,0.0518095075297687,0.06023696546506132,0.17140326354048988,0.13171607239452954,0.08377570040240127,0.08667287877984069
778,2023-01-02 18:28:26,72,-1,post,0.414258512424496,0.02770442576148238,0.30197951202994405,0.16861003412808592,0.23150045719642334,0.11955305912041404,0.1353425872800293,0.2676872587580497,0.29672357944968575,0.18808644959900037
779,2023-01-02 18:15:57,18,-1,post,0.12313753941999238,0.5523550333052992,0.011341145897394628,0.02935378213001841,0.14932767106620146,0.4070576974069223,0.23638823449458815,0.2865474426123086,0.3360516449128303,0.05155299139967063
780,2023-01-02 18:06:31,50,47,like,,,,,,,,,,
781,2023-01-02 18:50:05,28,93,like,,,,,,,,,,
782,2023-01-02 18:41:52,24,8,share,,,,,,,,,,
783,2023-01-02 18:55:02,71,4,comment,0.023299810887382207,0.25738441223554487,0.604577614880603,0.02180129788424983,0.14553822776205244,0.10039007325093745,0.24260652391796528,0.20473062120306904,0.49989606434515865,0.013627298981405984
784,2023-01-02 18:04:24,47,-1,post,0.558964995712525,0.056366986932006334,0.2790456186621694,0.15419416471123806,0.1725841078234753,0.04854185361266287,0.24550102307658658,0.32476210348584106,0.3650567242136907,0.16838090626752283
785,2023-01-02 18:08:39,12,42,like,,,,,,,,,,
786,2023-01-02 18:36:24,52,43,share,,,,,,,,,,
787,2023-01-02 18:15:38,47,56,like,,,,,,,,,,
788,2023-01-02 18:45:51,75,99,like,,,,,,,,,,
789,2023-01-02 18:21:33,23,21,like,,,,,,,,,,
790,2023-01-02 18:04:18,87,79,like,,,,,,,,,,
791,2023-01-02 18:46:50,37,34,comment,0.04976462966633528,0.12891427955029325,0.17254003464290524,0.11135431258394632,0.08568322368259786,0.09347697592341009,0.1848709130896285,0.10182985562471034,0.1745659151782206,0.4822100925448983
792,2023-01-02 18:46:24,87,79,comment,0.036659336400492966,0.5044319059508138,0.3524938964481581,0.2684378274965479,0.02445915849845975,0.2152695377066778,0.19768086866919385,0.04714187339654735,0.2686454286224866,0.5394518526091023
793,2023-01-02 18:01:25,96,28,comment,0.36637660477515305,0.08977177164710123,0.3234716616503968,0.23180712931817227,0.21363233178830843,0.46822877929666723,0.2735983200875966,0.026002933865103457,0.07509821485024247,0.13608288387332435
794,2023-01-02 18:58:44,21,-1,post,0.3454375507532382,0.011496872203248649,0.04818815680126325,0.2967139593400151,0.301456143208499,0.017348378436131552,0.3790135575158698,0.09301882042309458,0.15463041158100604,0.11563516561658968
795,2023-01-02 18:38:32,45,54,comment,0.16568568435008937,0.3378244082126747,0.14605614976054584,0.3355075151550289,0.17328151127494207,0.21326861909528935,0.14898821233989518,0.14262732136293207,0.05751201684665178,0.016572974423864788
796,2023-01-02 18:22:57,34,37,like,,,,,,,,,,
797,2023-01-02 18:09:18,3,-1,post,0.1257545249718746,0.4293161603698155,0.12226506037470201,0.13407178185919458,0.15338730137154205,0.2227524600737488,0.23537827831816008,0.09525675995754766,0.31476843305608126,0.26929786334624306
798,2023-01-02 18:52:36,19,15,like,,,,,,,,,,
799,2023-01-02 18:20:33,0,29,like,,,,,,,,,,
800,2023-01-02 18:17:50,72,45,comment,0.02202378845693335,0.007967746643125245,0.31337678307893896,0.06698490362773246,0.24166625110066545,0.30382140052452505,0.17882334698239427,0.5034151949014988,0.04024392357760931,0.1307317492072503
801,2023-01-02 18:31:27,98,81,like,,,,,,,,,,
802,2023-01-02 18:44:07,3,-1,post,0.2924037296857464,0.0681054498028923,0.13330390583030527,0.18533981892698081,0.02965351480568598,0.13274974200791642,0.16824533859759175,0.25465040241551146,0.033178588938427664,0.05807081134970701
803,2023-01-02 18:11:52,37,-1,post,0.15990008731122493,0.027260109593907424,0.271450148730936,0.2613753590009934,0.15793870817043112,0.07404988491817134,0.1611302378467917,0.33572189572697747,0.14571907722142496,0.6076162546531996
804,2023-01-02 18:31:09,8,-1,post,0.12781647932948906,0.344546227087377,0.003873384110299119,0.14871148959301317,0.07190177499261877,0.5867237424381834,0.16788897000904565,0.03082926256858675,0.4905499939848748,0.07461006884139763
805,2023-01-02 19:56:24,36,3,comment,0.37344747425427893,0.5067182507168816,0.6316976119038286,0.16539624036119344,0.33889136527545904,0.1330686653986774,0.03449365071507752,0.014330531180382933,0.589246742186764,0.18727795059809613
806,2023-01-02 19:35:54,83,62,like,,,,,,,,,,
807,2023-01-02 19:00:41,66,30,like,,,,,,,,,,
808,2023-01-02 19:55:19,87,79,share,,,,,,,,,,
809,2023-01-02 19:42:13,74,50,comment,0.2598399188315925,0.5461516234277143,0.380570080606912,0.03805344364880532,0.01896182787801987,0.03428108157082,0.021439442067382436,0.8160120852585994,0.029956439096663838,0.22273047260701373
810,2023-01-02 19:27:38,36,2,like,,,,,,,,,,
811,2023-01-02 19:15:22,96,84,like,,,,,,,,,,
812,2023-01-02 19:34:30,22,19,like,,,,,,,,,,
813,2023-01-02 19:36:43,64,40,comment,0.04909163465915822,0.21543862567559,0.16683609865828752,0.7035487738502582,0.513855585791224,0.11300853540124176,0.15248777393677865,0.16867910845443268,0.4489330765757308,0.3057729493008754
814,2023-01-02 19:54:24,51,68,comment,0.1809041014641476,0.04553454374616265,0.5899473216416528,0.7765364307332353,0.1233157252453247,0.10807678865263878,0.08815143474391025,0.005214459693892632,0.11981425654133,0.13770251544548587
815,2023-01-02 19:12:28,90,77,comment,0.06615933148441104,0.12839670617974697,0.016261492201910456,0.1688862767780774,0.07198923479470003,0.17792387958605738,0.12759921590544515,0.3885659344290752,0.10095483526902115,0.16492465143095175
816,2023-01-02 19:50:04,75,99,like,,,,,,,,,,
817,2023-01-02 19:02:20,39,2,like,,,,,,,,,,
818,2023-01-02 19:15:44,15,19,like,,,,,,,,,,
819,2023-01-02 19:58:10,78,79,comment,0.04993292564082463,0.09493950982986175,0.21458132139408978,0.12159826175145447,0.0692338519134562,0.26079721091518654,0.32218730215457464,0.43786932876268947,0.05895010857895805,0.12687260996457608
820,2023-01-02 19:56:27,45,50,comment,0.2068381525161115,0.1653486992934029,0.05805835412415168,0.03351969855308936,0.3303364056011025,0.09830668146534474,0.2757233306806376,0.23921794767054907,0.018929438455214557,0.36566216109947086
821,2023-01-02 19:20:31,84,50,like,,,,,,,,,,
822,2023-01-02 19:05:37,38,0,like,,,,,,,,,,
823,2023-01-02 19:34:09,37,-1,post,0.09660765868024347,0.24546418339991988,0.00010394595335143724,0.02034355321717144,0.14185953272283144,0.128798353302814,0.14607152283846192,0.4664158819280362,0.41387134851086643,0.4748593868544515
824,2023-01-02 19:01:56,44,33,like,,,,,,,,,,
825,2023-01-02 19:26:08,1,19,comment,0.22158758474678236,0.103648303653382,0.4818114316434221,0.10076165662697585,0.0922818874084379,0.2553560032893599,0.2652618410265341,0.05554351940163071,0.7012567344848148,0.07542431454183213
826,2023-01-02 19:22:06,34,59,comment,0.1089670604908255,0.15029841897182897,0.34671630668015824,0.1284962743968684,0.7290179034612729,0.48735622102469606,0.006458172588952295,0.12676661018551943,0.0822037892437819,0.017507806536432288
827,2023-01-02 19:21:09,34,37,like,,,,,,,,,,
828,2023-01-02 19:32:49,69,-1,post,0.0848189751722589,0.11074649963335131,0.3956376403952175,0.3726415368635935,0.18920638756900562,0.04805724347606761,0.1215607076629745,0.2293920282480214,0.30438433854992614,0.17783100721472156
829,2023-01-02 19:40:27,68,-1,post,0.19634523063438525,0.3290188478810365,0.0274525285244533,0.4988060099708736,0.353659391798391,0.011452161232209058,0.04098432783815761,0.3131878931540056,0.20865223568834754,0.24151021847656984
830,2023-01-02 19:51:27,9,8,comment,0.25468435575689014,0.1549000875184385,0.09075093673475966,0.18234328376198114,0.6158994948797257,0.12533803893099812,0.48024213186891646,0.4073403246892962,0.21721179991851142,0.2588962590707119
831,2023-01-02 19:24:36,40,-1,post,0.3849615733283332,0.3687131581601426,0.00549307441805773,0.2731790815449369,0.023739119133460294,0.2806948669771327,0.12759843759983688,0.23989091472893703,0.06007423922504407,0.2117855042188734
832,2023-01-02 19:52:49,3,47,comment,0.128219808819757,0.05859653815611465,0.2637035132567508,0.11372004504895994,0.10898222634208082,0.14427360367582373,0.5595418721220133,0.25323062258872364,0.3554978389623095,0.2676820642143977
833,2023-01-02 19:05:19,40,64,like,,,,,,,,,,
834,2023-01-02 19:43:21,3,47,like,,,,,,,,,,
835,2023-01-02 19:47:29,59,60,comment,0.17765098621998393,0.6810336184288991,0.2543155624648441,0.20866652000241595,0.05614455970856596,0.04070752924704315,0.3329859141376481,0.08403315863634474,0.09085496652308656,0.04535049769435639
836,2023-01-02 19:24:12,35,25,comment,0.380343552006774,0.381193093017872,0.008894351829201714,0.4856408200210053,0.2843433636152389,0.06341519269890751,0.22947351988684928,0.09695010564169992,0.13563514034215926,0.4057709818054619
837,2023-01-02 19:51:07,64,-1,post,0.17150624319699903,0.035432133304868184,0.0006052421380110106,0.17930070272840057,0.08534921261809794,0.17244089736640303,0.3270139664759021,0.4062711033676812,0.19813948591089958,0.0554557665611499
838,2023-01-02 19:15:42,59,-1,post,0.04518031658909332,0.39650553159314583,0.32807564638912307,0.4581832418355656,0.13843156706996582,0.03877558371830104,0.377247557864471,0.5299924062077298,0.06535215702971145,0.13447750704617314
839,2023-01-02 19:33:59,98,-1,post,0.3354802839144748,0.3202149846921593,0.1332327482197224,0.016276437119602083,0.16747618452555937,0.022864282503178388,0.11310346301025853,0.7916709520970493,0.22135165014420266,0.011962024592418333
840,2023-01-02 19:11:16,46,50,like,,,,,,,,,,
841,2023-01-02 20:48:15,25,-1,post,0.07424168092297775,0.11094453120113956,0.5012932682665153,0.30682677601626734,0.075671643072718,0.6965191240428272,0.2412433367910199,0.10246016077322546,0.005708875168400993,0.11607898251416593
842,2023-01-02 20:00:28,30,66,like,,,,,,,,,,
843,2023-01-02 20:16:40,50,-1,post,0.48077466868074936,0.6343965641398298,0.26320970973169705,0.0813887913036068,0.04827208755963643,0.002629862252376341,0.15727717484739623,0.2134821755688837,0.25700206091367145,0.1564363653761397
844,2023-01-02 20:52:26,96,71,comment,0.06337682446456382,0.015308358263213381,0.04206933620122878,0.07775724008870845,0.3114056424785032,0.5935879985144504,0.2112801214255307,0.10685082889773928,0.05137009292607162,0.6595316434823056
845,2023-01-02 20:56:03,52,43,like,,,,,,,,,,
846,2023-01-02 20:23:30,36,3,comment,0.120079703039178,0.25434138803173545,0.7375622714080139,0.28060962120204697,0.1114001976821765,0.020433343520124974,0.22371018878545015,0.34890060744433216,0.21724253158055548,0.03873559387138107
847,2023-01-02 20:35:52,11,67,like,,,,,,,,,,
848,2023-01-02 20:39:42,79,87,share,,,,,,,,,,
849,2023-01-02 20:06:11,22,-1,post,0.08211892741140868,0.6407629437872326,0.2464201929410565,0.19624413289430387,0.26651162320740734,0.10284895078446679,0.052907060764945536,0.031773319240789605,0.013518634974749394,0.1048089582846014
850,2023-01-02 20:30:01,62,86,like,,,,,,,,,,
851,2023-01-02 20:56:34,34,37,comment,0.08464821005014041,0.046757591014322364,0.12449492392839519,0.15063845032479234,0.27094611846425704,0.3104915406339297,0.14286407212711175,0.413475981525269,0.09359008694181538,0.15922461953201653
852,2023-01-02 20:03:58,3,55,comment,0.10886737123704962,0.13933563303554317,0.012281378242653658,0.012086220572546914,0.15732104303933644,0.37210889780791123,0.48574515273085894,0.2222130268111755,0.21373473455463546,0.20596953281387845
853,2023-01-02 20:13:53,64,40,like,,,,,,,,,,
854,2023-01-02 20:52:35,49,7,like,,,,,,,,,,
855,2023-01-02 20:48:40,23,21,like,,,,,,,,,,
856,2023-01-02 20:13:55,38,32,share,,,,,,,,,,
857,2023-01-02 20:39:22,87,-1,post,0.10039620021343412,0.1540312888413265,0.23588199162772971,0.02458080845476404,0.27115658738661225,0.06856333260544856,0.022331864250655694,0.3557173305838154,0.11372714129176077,0.07049092824261212
858,2023-01-02 20:54:50,42,24,like,,,,,,,,,,
859,2023-01-02 20:09:13,81,-1,post,0.009556732117509218,0.08239875805268562,0.027709258893935076,0.4587055999253308,0.12490972803975087,0.4524166963735735,0.7475687940490375,0.3493690779839431,0.3024943568092645,0.28249833278050424
860,2023-01-02 20:58:21,28,-1,post,0.008293831570668049,0.33086738894038764,0.06739366811639673,0.20021373906531192,0.05644157945387963,0.4192671484518575,0.02615565028939384,0.12424445125614854,0.18521927114621425,0.32714762999947156
861,2023-01-02 20:57:22,96,-1,post,0.0630027826043697,0.13977961661770089,0.040893916517456705,0.19550547993979445,0.2299615696225582,0.5338585381917569,0.4167678807991831,0.3628410264974185,0.07017108222579951,0.19323170655995603
862,2023-01-02 20:00:12,23,22,like,,,,,,,,,,
863,2023-01-02 20:33:59,32,-1,post,0.3325676087739464,0.2653521910571027,0.19159679158324722,0.21819547552087387,0.27842172564958484,0.17627365622090432,0.034760759798720835,0.21348243346246545,0.06116269722749121,0.19003615034659918
864,2023-01-02 20:02:22,63,-1,post,0.4024183994421921,0.5047077573970553,0.33208270468248463,0.2884558782356756,0.018736761262654358,0.07173271227180926,0.009409988269703415,0.017699886368629,0.52899774567034,0.17214070732047873
865,2023-01-02 20:14:03,3,47,comment,0.6371571143684444,0.42543804312908906,0.025791260531785182,0.34567647703036086,0.39246342671991163,0.5540532237335598,0.6871090711181974,0.1324636225140296,0.11699150753423958,0.15229581541345968
866,2023-01-02 20:12:19,20,-1,post,0.2963102645522438,0.11688597870651467,0.1908729724273035,0.03327882507947933,0.19991002264527727,0.3001947272974006,0.0715592333297185,0.13179693261708378,0.06502081834557659,0.056860608379742224
